15MA113097|ACTARIS|5|METRICm3||15|B|1986-11-09|100|15||0|0|443029.0|379456.0|RADIO INTERNAL RSN: 150425446-171 - RSN: 150425446-171 PROPERTY TYPE: COMMERCIAL LOCATION: WC CLOAKROOM RSN:1504254 46-171|443029.0|379456.0|RADIO INTERNAL RSN: 150425446-171 - RSN: 150425446-171 PROPERTY TYPE: COMMERCIAL LOCATION: WC CLOAKROOM RSN:1504254 46-171|O|POTABLE|I|0||1|2WRAD|150425446-171|RADIAN 2way radio|||5 NORTHGATE HOUSE|MARKET STREET|||ECKINGTON|SHEFFIELD|S21 4EH|
15MA113366|ACTARIS|5|METRICm3||15|B|1985-03-07|100|15||0|0|436556.0|370785.0|RADIO CHAMBER RSN: 150426810-131 PROPERTY TPYE COMMERCIALL LOCATION SQUARE PIT UNDER BINS RHS 19S REAR DOOR|436556.0|370785.0|RADIO CHAMBER RSN: 150426810-131 PROPERTY TPYE COMMERCIALL LOCATION SQUARE PIT UNDER BINS RHS 19S REAR DOOR|O|POTABLE|O|0||1|2WRAD|150426810-131|RADIAN 2way radio|||ICE CREAM FACTORY|19 OLD HALL ROAD||||CHESTERFIELD|S40 3RG|
15MA115265|ACTARIS|5|METRICm3||15|B|1998-01-14|100|15||0|0|438302.0|371162.0|RADIO INTERNAL RSN: 150427168-012 - RSN: 150427168-012 PROPERTY TYPE: COMMERCIAL LOCATION: HALLWAY FL MTR IN TOILET|438302.0|371162.0|RADIO INTERNAL RSN: 150427168-012 - RSN: 150427168-012 PROPERTY TYPE: COMMERCIAL LOCATION: HALLWAY FL MTR IN TOILET|O|POTABLE|I|0||1|2WRAD|150427168-012|RADIAN 2way radio||||23 PACKERS ROW||||CHESTERFIELD|S40 1RE|
15MA128085|ACTARIS|5|METRICm3||15|B|2007-07-12|100|15||0|0|445028.0|378024.0|RADIO INTERNAL RSN: 150492518-074 - RSN: 150492518-074 PROPERTY TYPE: COMMERCIAL LOCATION: RISER CUPBOARD|445028.0|378024.0|RADIO INTERNAL RSN: 150492518-074 - RSN: 150492518-074 PROPERTY TYPE: COMMERCIAL LOCATION: RISER CUPBOARD|O|POTABLE|I|0||1|2WRAD|150492518-074|RADIAN 2way radio|||UNIT E8|RAVENSHORN WAY|||RENISHAW|SHEFFIELD|S21 3WY|
15MA135703|ACTARIS|5|METRICm3||15|B|1999-10-13|100|15||0|0|367576.0|201825.0|RADIO INTERNAL RSN: 150543714-251 - RSN: 150543714-251 PROPERTY TYPE: COMMERCIAL LOCATION: UTILITY ROOM|367576.0|201825.0|RADIO INTERNAL RSN: 150543714-251 - RSN: 150543714-251 PROPERTY TYPE: COMMERCIAL LOCATION: UTILITY ROOM|O|POTABLE|I|0||1|2WRAD|150543714-251|RADIAN 2way radio|||COMMUNAL ROOMS|HAMFALLOW COURT|||NEWTOWN|BERKELEY|GL13 9PD|
15MA143979|ACTARIS|5|METRICm3||15|B|1997-11-10|100|15||0|0|436548.0|370723.0|RADIO INTERNAL RSN: 150562068-139 - RSN: 150562068-139 PROPERTY TYPE: COMMERCIAL LOCATION: RISER CUPBOARD|436548.0|370723.0|RADIO INTERNAL RSN: 150562068-139 - RSN: 150562068-139 PROPERTY TYPE: COMMERCIAL LOCATION: RISER CUPBOARD|O|POTABLE|I|0||1|2WRAD|150562068-139|RADIAN 2way radio||||405 CHATSWORTH ROAD||||CHESTERFIELD|S40 2DH|
15MA144737|ACTARIS|5|METRICm3||15|B|1997-09-01|100|15||0|0|442056.0|372591.0|RADIO INTERNAL RSN: 150571902-055 PROPERTY TYPE: COMMERCIAL LOCATION: KITCH|442056.0|372591.0|RADIO INTERNAL RSN: 150571902-055 PROPERTY TYPE: COMMERCIAL LOCATION: KITCH|O|POTABLE|I|0||1|2WRAD|150571902-055|RADIAN 2way radio||||64 CURBAR CURVE|||INKERSALL|CHESTERFIELD|S43 3HZ|
15MA145960|ACTARIS|5|METRICm3||15|B|1998-06-08|100|15||0|0|274529.0|300766.0|RADIO INTERNAL RSN: 150573267-136 REAR OF SHOP IN WC. 2 TOG COMMERCIAL|274529.0|300766.0|RADIO INTERNAL RSN: 150573267-136 REAR OF SHOP IN WC. 2 TOG COMMERCIAL|O|POTABLE|I|0||1|2WRAD|150573267-136|RADIAN 2way radio||||8 HEOL PENTRERHEDYN||||MACHYNLLETH|SY20 8DN|
15MA146817|ACTARIS|5|METRICm3||15|B|2015-08-18|100|15||0|0|438282.0|370252.0|RADIO INTERNAL LOCATION: KITCHEN CUPBOARD  RSN150582907 166|438282.0|370252.0|RADIO INTERNAL LOCATION: KITCHEN CUPBOARD  RSN150582907 166|O|POTABLE|I|0||1|2WRAD|150582907-166|RADIAN 2way radio|||UNIT 4|HORSE CHESTNUT CLOSE||||CHESTERFIELD|S40 2FL|
15MA148047|ACTARIS|5|METRICm3||15|B|2000-01-06|100|15||0|0|441322.0|375465.0|RADIO INTERNAL RSN: 150586012-042 - RSN: 150586012-042 PROPERTY TYPE: COMMERCIAL LOCATION: WC CLOAKROOM RC 99087601 GENTS TOILET CONTACT MRS SIMPSON 10 GREENWICH COURT FOR KEY|441322.0|375465.0|RADIO INTERNAL RSN: 150586012-042 - RSN: 150586012-042 PROPERTY TYPE: COMMERCIAL LOCATION: WC CLOAKROOM RC 99087601 GENTS TOILET CONTACT MRS SIMPSON 10 GREENWICH COURT FOR KEY|O|POTABLE|I|0||1|2WRAD|150586012-042|RADIAN 2way radio|||EBENEZER METHODIST CHAPEL|BARROW HILL||||CHESTERFIELD|S43 2PR|
15MA148805|ACTARIS|5|METRICm3||15|B|1998-04-30|100|15||0|0|434721.0|379180.0|RADIO INTERNAL RSN: 150587846-079 - RSN: 150587846-079 PROPERTY TYPE: COMMERCIAL LOCATION: WC CLOAKROOM RSR 9876336 LADIES TOILET **BAND 7|434721.0|379180.0|RADIO INTERNAL RSN: 150587846-079 - RSN: 150587846-079 PROPERTY TYPE: COMMERCIAL LOCATION: WC CLOAKROOM RSR 9876336 LADIES TOILET **BAND 7|O|POTABLE|I|0||1|2WRAD|150587846-079|RADIAN 2way radio||||6 STUBLEY HOLLOW||||DRONFIELD|S18 1PP|
15MA148970|ACTARIS|5|METRICm3||15|B|2015-08-11|100|15||0|0|438836.0|369638.0|RADIO INTERNAL RSN: 150594705-146 - RSN: 150594705-146 PROPERTY TYPE: NOT KNOWN LOCATION: WC CLOAKROOM.|438836.0|369638.0|RADIO INTERNAL RSN: 150594705-146 - RSN: 150594705-146 PROPERTY TYPE: NOT KNOWN LOCATION: WC CLOAKROOM.|O|POTABLE|I|0||1|2WRAD|150594705-146|RADIAN 2way radio||||47 STORFORTH LANE TRADING ESTATE|||HASLAND|CHESTERFIELD|S41 0QR|
15MA148991|ACTARIS|5|METRICm3||15|B|1999-07-05|100|15||0|0|468126.0|293656.0|RADIO INTERNAL RSN: 150593321-112 - RSN: 150593321-112 PROPERTY TYPE: COMMERCIAL LOCATION: KITCHEN CUPBOARD (KITCHEN CUPBOARD)TP/FL (RHS OF NO.1 SMEETON ROAD)|468126.0|293656.0|RADIO INTERNAL RSN: 150593321-112 - RSN: 150593321-112 PROPERTY TYPE: COMMERCIAL LOCATION: KITCHEN CUPBOARD (KITCHEN CUPBOARD)TP/FL (RHS OF NO.1 SMEETON ROAD)|O|POTABLE|I|0||1|2WRAD|150593321-112|RADIAN 2way radio|||THE COURTYARD|SMEETON ROAD|||KIBWORTH|LEICESTER|LE8 0LG|
15MA154427|ACTARIS|5|METRICm3||15|B|1995-09-01|100|15||0|0|442580.0|381108.0|RADIO INTERNAL RSN: 150636806-112 - RSN: 150636806-112 PROPERTY TYPE: COMMERCIAL LOCATION: UTILITY ROOM TP FRONT CENTRE LOOK AT REAR OH THERE IT IS|442580.0|381108.0|RADIO INTERNAL RSN: 150636806-112 - RSN: 150636806-112 PROPERTY TYPE: COMMERCIAL LOCATION: UTILITY ROOM TP FRONT CENTRE LOOK AT REAR OH THERE IT IS|O|POTABLE|I|0||1|2WRAD|150636806-112|RADIAN 2way radio||||38A HIGH STREET|||MOSBOROUGH|SHEFFIELD|S20 5AE|
15MA154475|ACTARIS|5|METRICm3||15|B|2006-10-12|100|15||0|0|445347.0|379776.0|RADIO INTERNAL RSN: 150642358-161 - RSN: 150642358-161 PROPERTY TYPE: MD02 SEMI-DETACHED LOCATION: WC CLOAKROOM|445347.0|379776.0|RADIO INTERNAL RSN: 150642358-161 - RSN: 150642358-161 PROPERTY TYPE: MD02 SEMI-DETACHED LOCATION: WC CLOAKROOM|O|POTABLE|I|0||1|2WRAD|150642358-161|RADIAN 2way radio||UNIT 9|WESTTHORPE INDUSTRIAL ESTATE|WESTTHORPE FIELDS ROAD|||KILLAMARSH|SHEFFIELD|S21 1TZ|
15MA163204|ACTARIS|5|METRICm3||15|B|1997-10-24|100|15||0|0|354148.0|341435.0|RADIO INTERNAL RSN: 150666211-112 - RSN: 150666211-112 PROPERTY TYPE: COMMERCIAL LOCATION: WC CLOAKROOM|354148.0|341435.0|RADIO INTERNAL RSN: 150666211-112 - RSN: 150666211-112 PROPERTY TYPE: COMMERCIAL LOCATION: WC CLOAKROOM|O|POTABLE|I|0||1|2WRAD|150666211-112|RADIAN 2way radio||||6 MILL STREET||||WHITCHURCH|SY13 1SE|
15MA163251|ACTARIS|5|METRICm3||15|B|2004-02-04|100|15||0|0|275181.0|300572.0|RADIO INTERNAL RSN: 150666552-172 - PLANT ROOM INT GO 2 TOP OF DRIVE THEN TURN RIGHT TO GET READ CCF BUILDING INT GO 2 TOP OF IND EST TURN R BY ROYAL MAIL 16 17 UNITS RING 01686613153NEWTWN 4 ACCES KEITH DAVIES|275181.0|300572.0|RADIO INTERNAL RSN: 150666552-172 - PLANT ROOM INT GO 2 TOP OF DRIVE THEN TURN RIGHT TO GET READ CCF BUILDING INT GO 2 TOP OF IND EST TURN R BY ROYAL MAIL 16 17 UNITS RING 01686613153NEWTWN 4 ACCES KEITH DAVIES|O|POTABLE|I|0||1|2WRAD|150666552-172|RADIAN 2way radio|||TREOWAIN INDUSTRIAL ESTATE|FORGE ROAD||||MACHYNLLETH|SY20 8EG|
15MA164245|ACTARIS|5|METRICm3||15|B|2000-05-30|100|15||0|0|442402.0|366527.0|RADIO INTERNAL RSN: 150667968-018 - RSN: 150667968-018 PROPERTY TYPE: COMMERCIAL LOCATION: PLANT ROOM (BOILER ROOM) *RSR **INDUSTRIAL UNIT**|442402.0|366527.0|RADIO INTERNAL RSN: 150667968-018 - RSN: 150667968-018 PROPERTY TYPE: COMMERCIAL LOCATION: PLANT ROOM (BOILER ROOM) *RSR **INDUSTRIAL UNIT**|O|POTABLE|I|0||1|2WRAD|150667968-018|RADIAN 2way radio|||UNIT 2 HOLMEWOOD BUSINESS PARK|CHESTERFIELD ROAD|||HOLMEWOOD|CHESTERFIELD|S42 5US|
15MA193897|ACTARIS|5|METRICm3||15|B|1999-01-21|100|15||0|0|437052.0|373348.0|RADIO INTERNAL RSN: 150878353-141 - RSN: 150878353-141 PROPERTY TYPE: COMMERCIAL LOCATION: WC CLOAKROOM|437052.0|373348.0|RADIO INTERNAL RSN: 150878353-141 - RSN: 150878353-141 PROPERTY TYPE: COMMERCIAL LOCATION: WC CLOAKROOM|O|POTABLE|I|0||1|2WRAD|150878353-141|RADIAN 2way radio||||4 LITTLEMOOR CENTRE||||CHESTERFIELD|S41 8QW|
15MA193938|ACTARIS|5|METRICm3||15|B|1998-12-09|100|15||0|0|445511.0|381110.0|RADIO INTERNAL RSN: 150878396-160 MD03 DETACHED KITCHEN|445511.0|381110.0|RADIO INTERNAL RSN: 150878396-160 MD03 DETACHED KITCHEN|O|POTABLE|I|0||1|2WRAD|150878396-160|RADIAN 2way radio||||22-24 BRIDGE STREET|||KILLAMARSH|SHEFFIELD|S21 1AH|
15MA194722|ACTARIS|5|METRICm3||15|B|1997-07-29|100|15||0|0|274432.0|301152.0|RADIO INTERNAL RSN: 150880849-040 - RSN: 150880849-040 PROPERTY TYPE: COMMERCIAL LOCATION: CELLAR/ UNDER STAIRS|274432.0|301152.0|RADIO INTERNAL RSN: 150880849-040 - RSN: 150880849-040 PROPERTY TYPE: COMMERCIAL LOCATION: CELLAR/ UNDER STAIRS|O|POTABLE|I|0||1|2WRAD|150880849-040|RADIAN 2way radio|||DYFI VALLEY BOOKSHOP|6 HEOL Y DOLL||||MACHYNLLETH|SY20 8BQ|
15MA195493|ACTARIS|5|METRICm3||15|B|1998-02-10|100|15||0|0|388446.0|357837.0|RADIO INTERNAL RSN: 150888000-195 - RSN: 150888000-195 PROPERTY TYPE: COMMERCIAL LOCATION: KITCHEN SINK UNIT|388446.0|357837.0|RADIO INTERNAL RSN: 150888000-195 - RSN: 150888000-195 PROPERTY TYPE: COMMERCIAL LOCATION: KITCHEN SINK UNIT|O|POTABLE|I|0||1|2WRAD|150888000-195|RADIAN 2way radio||||3 JOHN STREET|||BIDDULPH|STOKE-ON-TRENT|ST8 6BB|
15MA197112|ACTARIS|5|METRICm3||15|B|1999-09-27|100|15||0|0|435154.0|378530.0|RADIO INTERNAL RSN: 150889195-058 - RSN: 150889195-058 PROPERTY TYPE: COMMERCIAL LOCATION: CELLAR/ UNDER STAIRS|435154.0|378530.0|RADIO INTERNAL RSN: 150889195-058 - RSN: 150889195-058 PROPERTY TYPE: COMMERCIAL LOCATION: CELLAR/ UNDER STAIRS|O|POTABLE|I|0||1|2WRAD|150889195-058|RADIAN 2way radio|||BLUE STOOPS INN|HIGH STREET||||DRONFIELD|S18 1PX|
15MA197312|ACTARIS|5|METRICm3||15|B|2001-03-15|100|15||0|0|445719.0|381216.0|RADIO INTERNAL RSN: 150895389-101 - RSN: 150895389-101 PROPERTY TYPE: COMMERCIAL LOCATION: HALLWAY|445719.0|381216.0|RADIO INTERNAL RSN: 150895389-101 - RSN: 150895389-101 PROPERTY TYPE: COMMERCIAL LOCATION: HALLWAY|O|POTABLE|I|0||1|2WRAD|150895389-101|RADIAN 2way radio||||120 SHEFFIELD ROAD|||KILLAMARSH|SHEFFIELD|S21 1EB|
15MA197447|ACTARIS|5|METRICm3||15|B|2002-01-03|100|15||0|0|438773.0|382846.0|RADIO INTERNAL RSN: 150896269-233 - RSN: 150896269-233 PROPERTY TYPE: COMMERCIAL LOCATION: HALLWAY INTERNAL READ - METER BY FRONT WALL - TP/FC BEHIND SECURITY FENCING.|438773.0|382846.0|RADIO INTERNAL RSN: 150896269-233 - RSN: 150896269-233 PROPERTY TYPE: COMMERCIAL LOCATION: HALLWAY INTERNAL READ - METER BY FRONT WALL - TP/FC BEHIND SECURITY FENCING.|O|POTABLE|I|0||1|2WRAD|150896269-233|RADIAN 2way radio||||21 CARTER HALL ROAD||||SHEFFIELD|S12 3HS|
15MA197959|ACTARIS|5|METRICm3||15|B|1985-04-02|100|15||0|0|388317.0|357584.0|RADIO INTERNAL RSN: 150896862-180 - RSN: 150896862-180 PROPERTY TYPE: COMMERCIAL LOCATION: KITCHEN CUPBOARD 388317;357584|388317.0|357584.0|RADIO INTERNAL RSN: 150896862-180 - RSN: 150896862-180 PROPERTY TYPE: COMMERCIAL LOCATION: KITCHEN CUPBOARD 388317;357584|O|POTABLE|I|0||1|2WRAD|150896862-180|RADIAN 2way radio|||SHOP|93 HIGH STREET|||BIDDULPH|STOKE-ON-TRENT|ST8 6AB|
15MA198093|ACTARIS|5|METRICm3||15|B|1999-01-29|100|15||0|0|486658.0|299683.0|RADIO INTERNAL RSN: 150896950-092 - RSN: 150896950-092 PROPERTY TYPE: MD01 TERRACED LOCATION: WC CLOAKROOM|486658.0|299683.0|RADIO INTERNAL RSN: 150896950-092 - RSN: 150896950-092 PROPERTY TYPE: MD01 TERRACED LOCATION: WC CLOAKROOM|O|POTABLE|I|0||1|2WRAD|150896950-092|RADIAN 2way radio||||1 HIGH STREET EAST|||UPPINGHAM|OAKHAM|LE15 9PY|
15MA198284|ACTARIS|5|METRICm3||15|B|2010-03-26|100|15||0|0|405744.0|380789.0|RADIO INTERNAL RSN: 150900692-201 - RSN: 150900692-201 PROPERTY TYPE: COMMERCIAL LOCATION: CELLAR/ UNDER STAIRS|405744.0|380789.0|RADIO INTERNAL RSN: 150900692-201 - RSN: 150900692-201 PROPERTY TYPE: COMMERCIAL LOCATION: CELLAR/ UNDER STAIRS|O|POTABLE|I|0||1|2WRAD|150900692-201|RADIAN 2way radio||||10-12 MARKET PLACE|||CHAPEL-EN-LE-FRITH|HIGH PEAK|SK23 0EN|
15MA198467|ACTARIS|5|METRICm3||15|B|1999-01-28|100|15||0|0|492637.0|314453.0|RADIO INTERNAL RSN: 150900948-206 - RSN: 150900948-206 PROPERTY TYPE: COMMERCIAL LOCATION: HALLWAY|492637.0|314453.0|RADIO INTERNAL RSN: 150900948-206 - RSN: 150900948-206 PROPERTY TYPE: COMMERCIAL LOCATION: HALLWAY|O|POTABLE|I|0||1|2WRAD|150900948-206|RADIAN 2way radio||||26 MAIN STREET|||GREETHAM|OAKHAM|LE15 7NL|
15MA198471|ACTARIS|5|METRICm3||15|B|1999-01-26|100|15||0|0|486168.0|308694.0|RADIO INTERNAL RSN: 150900940-214 - RSN: 150900940-214 PROPERTY TYPE: COMMERCIAL LOCATION: WC CLOAKROOM INT IN OUTSIDE GENTS TOILET  **BAND 2 TEL 01572 724444 NO|486168.0|308694.0|RADIO INTERNAL RSN: 150900940-214 - RSN: 150900940-214 PROPERTY TYPE: COMMERCIAL LOCATION: WC CLOAKROOM INT IN OUTSIDE GENTS TOILET  **BAND 2 TEL 01572 724444 NO|O|POTABLE|I|0||1|2WRAD|150900940-214|RADIAN 2way radio||||11 MILL STREET||||OAKHAM|LE15 6EA|
15MA198619|ACTARIS|5|METRICm3||15|B|1999-09-30|100|15||0|0|384014.0|354341.0|RADIO INTERNAL RSN: 150901550-073 - RSN: 150901550-073 PROPERTY TYPE: COMMERCIAL LOCATION: HALLWAY (TP/FC 99084470)  R/H/S OF MAIN DOOR **BAND 5 CHURCH IS ST THOMAS CHURCH OPP LPOST 12.RGT WADE CNTR|384014.0|354341.0|RADIO INTERNAL RSN: 150901550-073 - RSN: 150901550-073 PROPERTY TYPE: COMMERCIAL LOCATION: HALLWAY (TP/FC 99084470)  R/H/S OF MAIN DOOR **BAND 5 CHURCH IS ST THOMAS CHURCH OPP LPOST 12.RGT WADE CNTR|O|POTABLE|I|0||1|2WRAD|150901550-073|RADIAN 2way radio||||THE AVENUE|||KIDSGROVE|STOKE-ON-TRENT|ST7 1AG|
15MA198842|ACTARIS|5|METRICm3||15|B|1983-02-24|100|15||0|0|354163.0|341589.0|RADIO INTERNAL RSN: 150903942-215 - RSN: 150903942-215 PROPERTY TYPE: COMMERCIAL LOCATION: CELLAR/ UNDER STAIRS INTCELLAR|354163.0|341589.0|RADIO INTERNAL RSN: 150903942-215 - RSN: 150903942-215 PROPERTY TYPE: COMMERCIAL LOCATION: CELLAR/ UNDER STAIRS INTCELLAR|O|POTABLE|I|0||1|2WRAD|150903942-215|RADIAN 2way radio||||25 HIGH STREET||||WHITCHURCH|SY13 1AX|
15MA199187|ACTARIS|5|METRICm3||15|B|1980-11-04|100|15||0|0|354207.0|341416.0|RADIO CHAMBER RSN: 150904093-076 PROPERTY TYPE: COMMERCIAL OPP THE EAGLES IN F/P 17X11 LID TP IN SC|354207.0|341416.0|RADIO CHAMBER RSN: 150904093-076 PROPERTY TYPE: COMMERCIAL OPP THE EAGLES IN F/P 17X11 LID TP IN SC|O|POTABLE|O|0||1|2WRAD|150904093-076|RADIAN 2way radio|||BULLS HEAD|24 WATERGATE STREET||||WHITCHURCH|SY13 1DP|24214641
15MA199247|ACTARIS|5|METRICm3||15|B|2011-07-11|100|15||0|0|384034.0|354486.0|RADIO INTERNAL RSN: 150902953-220 - RSN: 150902953-220 PROPERTY TYPE: COMMERCIAL LOCATION: RISER CUPBOARD|384034.0|354486.0|RADIO INTERNAL RSN: 150902953-220 - RSN: 150902953-220 PROPERTY TYPE: COMMERCIAL LOCATION: RISER CUPBOARD|O|POTABLE|I|0||1|2WRAD|150902953-220|RADIAN 2way radio||||14 HEATHCOTE STREET|||KIDSGROVE|STOKE-ON-TRENT|ST7 4AA|
15MA199497|ACTARIS|5|METRICm3||15|B|1999-02-02|100|15||0|0|443315.0|374562.0|RADIO INTERNAL RSN: 150903364-028 - RSN: 150903364-028 PROPERTY TYPE: COMMERCIAL LOCATION: UTILITY ROOM|443315.0|374562.0|RADIO INTERNAL RSN: 150903364-028 - RSN: 150903364-028 PROPERTY TYPE: COMMERCIAL LOCATION: UTILITY ROOM|O|POTABLE|I|0||1|2WRAD|150903364-028|RADIAN 2way radio|||SHOP NEXT 4 MARKET STREET|MARKET STREET|||STAVELEY|CHESTERFIELD|S43 3UT|
15MA199755|ACTARIS|5|METRICm3||15|B|1981-11-05|100|15||0|0|447419.0|370467.0|RADIO INTERNAL RSN: 150907994-124 - RSN: 150907994-124 PROPERTY TYPE: MD01 FLAT LOCATION: CELLAR/ UNDER STAIRS|447419.0|370467.0|RADIO INTERNAL RSN: 150907994-124 - RSN: 150907994-124 PROPERTY TYPE: MD01 FLAT LOCATION: CELLAR/ UNDER STAIRS|O|POTABLE|I|0||1|2WRAD|150907994-124|RADIAN 2way radio|||OFFICES & PREMISES|24 MARKET PLACE|||BOLSOVER|CHESTERFIELD|S44 6PN|
15MA199759|ACTARIS|5|METRICm3||15|B|2016-02-08|100|15||0|0|82644.0|5186.0|RADIO INTERNAL RSN: 150908035-162 PROPERTY TYPE: COMMERCIAL LOCATION: WC CLOAKROOM 2 PEOPLE WORKING ST PROPERTY 1265 SQ FT|82644.0|5186.0|RADIO INTERNAL RSN: 150908035-162 PROPERTY TYPE: COMMERCIAL LOCATION: WC CLOAKROOM 2 PEOPLE WORKING ST PROPERTY 1265 SQ FT|O|POTABLE|I|0||1|2WRAD|150908035-162|RADIAN 2way radio|||UNIT 1 LINDRICKS BUILDING|LINDRICK WAY|||BARLBOROUGH|CHESTERFIELD|S43 4FY|
15MA199854|ACTARIS|5|METRICm3||15|B|2000-08-15|100|15||0|0|438368.0|372595.0|RADIO INTERNAL RSN: 150908764-111 - RSN: 150908764-111   LOCATION: KITCHEN CUPBOARD|438368.0|372595.0|RADIO INTERNAL RSN: 150908764-111 - RSN: 150908764-111   LOCATION: KITCHEN CUPBOARD|O|POTABLE|I|0||1|2WRAD|150908764-111|RADIAN 2way radio|||UNIT 1|OLD BRICK WORKS LANE||||CHESTERFIELD|S41 7JD|
15MA199856|ACTARIS|5|METRICm3||15|B|1999-02-01|100|15||0|0|486626.0|299703.0|RADIO INTERNAL RSN: 150908763-104 - RSN: 150908763-104 PROPERTY TYPE: COMMERCIAL LOCATION: CELLAR/ UNDER STAIRS INT NEXT TO MTR IN CELLAR.BALL GOWN HEAVEN|486626.0|299703.0|RADIO INTERNAL RSN: 150908763-104 - RSN: 150908763-104 PROPERTY TYPE: COMMERCIAL LOCATION: CELLAR/ UNDER STAIRS INT NEXT TO MTR IN CELLAR.BALL GOWN HEAVEN|O|POTABLE|I|0||1|2WRAD|150908763-104|RADIAN 2way radio||||4 ORANGE STREET|||UPPINGHAM|OAKHAM|LE15 9SQ|
15MA201950|ACTARIS|5|METRICm3||15|B|1983-05-26|100|15||0|0|473396.0|287464.0|RADIO INTERNAL RSN: 150931777-213 - RSN: 150931777-213 PROPERTY TYPE: COMMERCIAL LOCATION: CELLAR/ UNDER STAIRS INT RISER IN CELLAR (ONLY OPEN TUE 10 AM-1 PM.ACCESS BY FIRE EXIT LHS OF BUILDING|473396.0|287464.0|RADIO INTERNAL RSN: 150931777-213 - RSN: 150931777-213 PROPERTY TYPE: COMMERCIAL LOCATION: CELLAR/ UNDER STAIRS INT RISER IN CELLAR (ONLY OPEN TUE 10 AM-1 PM.ACCESS BY FIRE EXIT LHS OF BUILDING|O|POTABLE|I|0||1|2WRAD|150931777-213|RADIAN 2way radio|||MAGISTRATES COURT|DODDRIDGE ROAD||||MARKET HARBOROUGH|LE16 7NH|
15MA206135|ACTARIS|5|METRICm3||15|B|1998-11-16|100|15||0|0|375837.0|193266.0|RADIO INTERNAL RSN: 150955318-215 - RSN: 150955318-215 PROPERTY TYPE: COMMERCIAL LOCATION: WC CLOAKROOM|375837.0|193266.0|RADIO INTERNAL RSN: 150955318-215 - RSN: 150955318-215 PROPERTY TYPE: COMMERCIAL LOCATION: WC CLOAKROOM|O|POTABLE|I|0||1|2WRAD|150955318-215|RADIAN 2way radio|||SHOP & PREMISES|9 LONG STREET||||WOTTON-UNDER-EDGE|GL12 7ES|
15MA206909|ACTARIS|5|METRICm3||15|B|1999-02-01|100|15||0|0|486632.0|299728.0|RADIO INTERNAL RSN: 150958906-069 - RSN: 150958906-069 PROPERTY TYPE: COMMERCIAL LOCATION: UTILITY ROOM SHOP- STORE ROOM|486632.0|299728.0|RADIO INTERNAL RSN: 150958906-069 - RSN: 150958906-069 PROPERTY TYPE: COMMERCIAL LOCATION: UTILITY ROOM SHOP- STORE ROOM|O|POTABLE|I|0||1|2WRAD|150958906-069|RADIAN 2way radio||||3 BEAR YARD|||UPPINGHAM|OAKHAM|LE15 9RB|
15MA206911|ACTARIS|5|METRICm3||15|B|1999-01-29|100|15||0|0|481676.0|301340.0|RADIO INTERNAL RSN: 150958897-078 - RSN: 150958897-078 PROPERTY TYPE: COMMERCIAL LOCATION: HALLWAY|481676.0|301340.0|RADIO INTERNAL RSN: 150958897-078 - RSN: 150958897-078 PROPERTY TYPE: COMMERCIAL LOCATION: HALLWAY|O|POTABLE|I|0||1|2WRAD|150958897-078|RADIAN 2way radio|||VILLAGE HALL|CHURCH STREET|||BELTON IN RUTLAND|OAKHAM|LE15 9JU|
15MA207050|ACTARIS|5|METRICm3||15|B|1998-05-07|100|15||0|0|473201.0|287421.0|RADIO INTERNAL RSN: 150956603-235 - RSN: 150956603-235 PROPERTY TYPE: COMMERCIAL LOCATION: WC CLOAKROOM (TP/FC 98676509) WORKSHOP|473201.0|287421.0|RADIO INTERNAL RSN: 150956603-235 - RSN: 150956603-235 PROPERTY TYPE: COMMERCIAL LOCATION: WC CLOAKROOM (TP/FC 98676509) WORKSHOP|O|POTABLE|I|0||1|2WRAD|150956603-235|RADIAN 2way radio|||2 DAIRY YARD|HIGH STREET||||MARKET HARBOROUGH|LE16 7NL|
15MA207318|ACTARIS|5|METRICm3||15|B|2000-03-31|100|15||0|0|405716.0|380756.0|RADIO INTERNAL RSN: 150960401-124 - RSN: 150960401-124 PROPERTY TYPE: COMMERCIAL LOCATION: UTILITY ROOM|405716.0|380756.0|RADIO INTERNAL RSN: 150960401-124 - RSN: 150960401-124 PROPERTY TYPE: COMMERCIAL LOCATION: UTILITY ROOM|O|POTABLE|I|0||1|2WRAD|150960401-124|RADIAN 2way radio||||17 MARKET PLACE|||CHAPEL-EN-LE-FRITH|HIGH PEAK|SK23 0EN|
15MA208025|ACTARIS|5|METRICm3||15|B|1998-09-18|100|15||0|0|354186.0|341495.0|RADIO INTERNAL RSN: 150961982-101 - RSN: 150961982-101 PROPERTY TYPE: COMMERCIAL LOCATION: KITCHEN SINK UNIT|354186.0|341495.0|RADIO INTERNAL RSN: 150961982-101 - RSN: 150961982-101 PROPERTY TYPE: COMMERCIAL LOCATION: KITCHEN SINK UNIT|O|POTABLE|I|0||1|2WRAD|150961982-101|RADIAN 2way radio||||2 HIGH STREET||||WHITCHURCH|SY13 1AR|
